Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243155


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243155;1;01/12/1987;1;160,8;444,7;7;17;1;1;1;;0;0,0;0,0;0,0;0,7;0,0;10,4;160,8;0,0;0,8;49,7;13,6;25,4;10,4;50,2;0,8;1,0;0,0;0,0;30,6;57,2;0,0;15,4;6,1;0,0;0,0;0,0;0,0;0,0;0,8;10,8;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/11/1987;1;23,6;116,5;7;15;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;23,6;0,0;0,0;6,6;3,8;16,7;12,7;0,0;0,5;10,1;0,0;0,0;0,0;0,0;9,0;3,8;14,7;1,3;0,0;2,5;1,3;0,7;9,2;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/10/1987;1;;;;;0;0;0;;0;;0,0;8,9;2,5;0,0;4,1;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;9,8;0,0;12,8;47,6;2,0;8,0;3,5;2,7;1,2;0,0;0,6;5,8;7,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/08/1987;1;7,0;31,9;18;10;1;1;1;;0;6,6;0,2;0,0;0,0;0,0;0,0;1,3;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;4,2;5,2;0,0;1,4;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/07/1987;1;19,7;30,3;22;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,7;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/06/1987;1;44,0;109,1;7;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;44,0;6,6;25,4;0,0;0,0;0,0;0,0;0,0;0,8;10,2;3,9;0,8;0,0;0,0;0,0;0,0;8,2;7,6;1,6;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/05/1987;1;25,6;86,8;5;15;1;1;1;;0;1,4;0,0;0,0;0,0;25,6;6,4;0,0;0,0;0,4;1,1;0,0;0,0;0,0;0,0;0,0;14,4;0,4;5,4;0,0;3,0;4,2;1,2;0,0;0,0;10,2;8,3;0,0;0,0;1,4;3,4;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/04/1987;1;107,8;302,6;4;14;1;1;1;;0;0,0;0,0;13,2;107,8;68,4;27,1;1,2;10,4;16,4;11,0;25,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;9,6;5,4;1,6;2,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/03/1987;1;27,0;141,2;16;12;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,4;10,8;17,2;0,0;15,2;19,6;0,0;27,0;0,0;14,8;5,8;0,2;3,8;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/02/1987;1;78,2;281,0;10;14;1;1;1;;0;0,0;0,0;0,8;37,8;0,0;0,0;0,6;0,0;16,0;78,2;25,2;4,0;36,4;15,8;2,8;2,6;45,4;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
