Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243077


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243077;1;01/08/1979;1;33,5;89,1;20;8;1;1;0;1994,80004882813;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,5;0,2;0,0;0,0;0,0;0,0;1,8;33,5;20,6;4,5;0,0;0,0;0,0;0,0;16,4;1,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/07/1979;1;35,6;108,8;10;14;1;1;0;1994,80004882813;2;0,0;2,2;0,0;0,0;0,0;0,9;0,6;0,0;9,4;35,6;20,1;3,9;0,9;0,0;0,0;0,0;22,2;0,0;0,0;3,1;4,2;0,0;0,0;0,0;0,0;1,2;4,4;0,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/06/1979;1;75,4;223,6;26;8;1;1;0;1994,80004882813;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,1;6,1;0,0;0,0;0,0;1,2;48,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;75,4;45,6;36,6;0,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/05/1979;1;26,4;93,0;15;10;1;1;0;1994,80004882813;2;0,0;0,0;0,0;0,0;4,7;3,2;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,1;26,4;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,2;7,1;0,0;0,0;0,0;0,0;5,3;17,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/04/1979;1;40,6;144,3;7;14;1;1;0;1994,80004882813;2;0,0;0,0;0,0;0,0;0,0;1,0;40,6;23,2;4,1;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;6,4;2,9;21,6;2,5;21,9;16,9;0,8;0,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/03/1979;1;29,3;85,0;25;12;1;1;0;1994,80004882813;2;0,0;3,7;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;23,4;0,0;1,3;2,0;1,3;0,0;0,0;0,0;0,0;0,4;29,3;8,6;10,0;0,0;0,0;0,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/02/1979;1;30,9;108,8;3;13;1;1;0;1994,80004882813;2;3,8;6,9;30,9;1,0;13,8;16,3;0,0;0,8;0,0;0,0;0,0;0,0;1,1;0,0;1,4;0,0;0,0;0,0;11,0;0,0;0,2;20,0;1,6;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243077;1;01/01/1979;1;111,4;368,4;23;16;1;1;0;1994,80004882813;2;0,0;0,0;0,0;0,6;28,9;0,7;0,0;0,0;2,9;1,3;0,0;0,0;0,0;0,0;0,0;0,0;1,2;9,1;1,6;2,9;46,3;80,4;111,4;1,4;0,0;0,0;0,0;0,0;26,7;52,6;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/12/1978;1;30,6;158,4;11;17;1;1;0;1322,69995117188;2;2,3;0,0;0,0;0,0;0,0;0,0;6,2;10,4;5,3;29,8;30,6;14,0;0,0;0,0;0,0;6,0;0,0;9,7;8,5;0,0;0,0;2,5;21,2;0,4;0,0;0,0;0,2;8,7;0,0;1,4;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/11/1978;1;61,9;184,1;12;16;1;1;0;1322,69995117188;2;18,2;1,9;5,8;0,1;0,1;16,4;0,0;0,0;0,0;0,0;0,0;61,9;8,5;3,8;0,0;0,0;0,2;0,0;0,0;25,4;0,0;0,0;0,0;11,5;2,6;0,0;0,0;22,2;0,7;4,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
